RACEID,CONSTRUCTORID,DATE,Q1,Q2,Q3,SPRINT Y/N,MS RACE,STATUS SPRINT,STATUS RACE,DRIVER LAST POSITION,WINS SEASON,WINS CAREER,YEARS OF EXPERIENCE,POINTS BEFORE GP,AGE
1036,211,2020-08-16,77117.0,76936.0,76482.0,N,\N,,11,6,0,0,9,22.0,30
1037,211,2020-08-30,103349.0,102670.0,102532.0,N,5101940,,1,8,0,0,9,32.0,30
1038,211,2020-09-06,80048.0,79718.0,79720.0,N,6449280,,1,9,0,0,9,33.0,30
1039,211,2020-09-13,76596.0,76489.0,76311.0,N,8390710,,1,11,0,0,9,34.0,30
1040,211,2020-09-27,93704.0,93038.0,92317.0,N,5670922,,1,9,0,0,9,44.0,30
1041,211,2020-10-11,87120.0,86330.0,86704.0,N,5765711,,1,9,0,0,9,56.0,30
1042,211,2020-10-25,77370.0,77129.0,77223.0,N,\N,,11,5,0,0,9,68.0,30
1043,211,2020-11-01,75407.0,75061.0,,N,5332082,,1,6,0,0,9,74.0,30
1044,211,2020-11-15,127614.0,114097.0,109321.0,N,6170946,,1,6,0,0,9,82.0,30
1045,211,2020-11-29,89178.0,88894.0,88322.0,N,\N,,5,4,0,0,9,100.0,30
1046,211,2020-12-06,54236.0,53787.0,53790.0,N,5475114,,1,5,0,0,9,100.0,30
1047,211,2020-12-13,96034.0,,,N,\N,,7,4,1,1,9,125.0,30
1051,9,2021-11-21,82398.0,82346.0,,N,5130777,,1,4,0,1,10,125.0,31
1052,9,2021-03-28,91165.0,90659.0,,N,5575944,,1,4,0,1,10,190.0,31
1053,9,2021-04-18,75395.0,74716.0,74446.0,N,7421749,,1,5,0,1,10,10.0,31
1054,9,2021-05-02,79337.0,78845.0,78890.0,N,5711156,,1,8,0,1,10,10.0,31
1055,9,2021-05-09,78203.0,77669.0,77701.0,N,5651351,,1,6,0,1,10,22.0,31
1056,9,2021-05-23,71644.0,71019.0,71573.0,N,5957310,,1,6,0,1,10,32.0,31
1057,9,2021-06-06,101968.0,101630.0,101917.0,N,8016410,,1,5,0,1,10,44.0,31
1058,9,2021-06-27,64638.0,64197.0,64168.0,N,4986359,,1,3,1,2,10,69.0,31
1059,9,2021-06-20,91560.0,90971.0,90445.0,N,5254581,,1,3,1,2,10,96.0,31
1060,9,2021-07-04,64833.0,64483.0,63990.0,N,5092458,,1,3,1,2,10,84.0,31
1061,9,2021-07-18,87121.0,87073.0,86844.0,Y,\N,76.0,11,3,1,2,10,104.0,31
1062,9,2021-08-01,77233.0,76443.0,76421.0,N,\N,,4,5,1,2,10,104.0,31
1063,9,2021-08-29,119334.0,116886.0,122112.0,N,245276,,1,5,1,2,10,104.0,31
1064,9,2021-09-05,70530.0,,,N,\N,,11,5,1,2,10,104.0,31
1065,9,2021-09-12,81308.0,80882.0,80611.0,Y,4923088,1.0,1,5,1,2,10,108.0,31
1066,9,2021-09-26,106455.0,105834.0,105337.0,N,5531077,,1,5,1,2,10,118.0,31
1067,9,2021-10-10,84963.0,83961.0,83706.0,N,5497574,,1,5,1,2,10,120.0,31
1069,9,2021-10-24,94369.0,94178.0,93134.0,N,5718775,,1,5,1,2,10,135.0,31
1070,9,2021-11-07,77003.0,77055.0,76342.0,N,5936838,,1,4,1,2,10,150.0,31
1071,9,2021-11-14,69172.0,68973.0,68483.0,Y,5582791,1.0,1,4,1,2,10,165.0,31
1072,9,2021-12-05,88021.0,87946.0,88123.0,N,\N,,4,4,1,2,10,178.0,31
1073,9,2021-12-12,83350.0,83135.0,82947.0,N,\N,,5,4,1,2,10,190.0,31
1074,9,2022-03-20,92311.0,91008.0,90921.0,N,\N,,32,4,0,2,11,190.0,32
1075,9,2022-03-27,89705.0,88924.0,88200.0,N,5070093,,1,18,0,2,11,0.0,32
1076,9,2022-04-10,78834.0,78340.0,78240.0,N,5287072,,1,7,0,2,11,12.0,32
1077,9,2022-04-24,79773.0,79296.0,89808.0,Y,5544513,1.0,1,4,0,2,11,30.0,32
1078,9,2022-05-08,90055.0,89673.0,89036.0,N,5674896,,1,3,0,2,11,54.0,32
1079,9,2022-05-22,80447.0,79830.0,79420.0,N,5853547,,1,3,0,2,11,66.0,32
1080,9,2022-05-29,73004.0,71954.0,71629.0,N,6990265,,1,3,0,2,11,85.0,32
1081,9,2022-06-12,102733.0,101955.0,101641.0,N,5666764,,1,3,1,3,11,110.0,32
1082,9,2022-06-19,93929.0,93127.0,,N,\N,,6,2,1,3,11,129.0,32
1083,9,2022-07-03,100521.0,102513.0,101616.0,N,8274090,,1,2,1,3,11,129.0,32
1084,9,2022-07-10,66143.0,66458.0,,Y,\N,1.0,130,2,1,3,11,147.0,32
1085,9,2022-07-24,92354.0,92120.0,91335.0,N,5419422,,1,3,1,3,11,151.0,32
1086,9,2022-07-31,79118.0,78516.0,,N,5991600,,1,3,1,3,11,163.0,32
1087,9,2022-08-28,105377.0,104794.0,104462.0,N,5170735,,1,3,1,3,11,173.0,32
1088,9,2022-09-04,71641.0,71314.0,71077.0,N,5820941,,1,2,1,3,11,191.0,32
1089,9,2022-09-11,81495.0,81358.0,81206.0,N,4833602,,1,3,1,3,11,201.0,32
1091,9,2022-10-02,114404.0,112818.0,109434.0,N,7340238,,1,3,1,3,11,210.0,32
1092,9,2022-10-09,90622.0,89925.0,89709.0,N,3731070,,1,3,2,4,11,235.0,32
1093,9,2022-10-23,96163.0,95864.0,94645.0,N,6139980,,1,2,2,4,11,253.0,32
1094,9,2022-10-30,79706.0,78615.0,78128.0,N,5934826,,1,3,2,4,11,265.0,32
1095,9,2022-11-13,73613.0,71456.0,75601.0,Y,5928124,1.0,1,2,2,4,11,280.0,32
1096,9,2022-11-20,84820.0,84419.0,84052.0,N,5276007,,1,3,2,4,11,290.0,32
1098,9,2023-03-05,91479.0,90746.0,89846.0,N,5648723,,1,3,0,4,12,305.0,33
1099,9,2023-03-19,89244.0,88635.0,88265.0,N,4874894,,1,2,0,4,12,18.0,33
1100,9,2023-04-02,,,,N,9161691,,1,2,1,5,12,43.0,33
1101,9,2023-04-30,101756.0,101131.0,100495.0,Y,5562436,1.0,1,2,1,5,12,54.0,33
1102,9,2023-05-07,87713.0,87328.0,86841.0,N,5263625,,1,2,2,6,12,87.0,33
1104,9,2023-05-28,73850.0,,,N,\N,,12,2,2,6,12,105.0,33
1105,9,2023-06-04,73874.0,73334.0,,N,5313752,,1,2,2,6,12,105.0,33
1106,9,2023-06-18,82151.0,80959.0,,N,5689376,,1,2,2,6,12,117.0,33
1107,9,2023-07-02,65177.0,126688.0,,Y,5150795,1.0,1,2,2,6,12,126.0,33
1108,9,2023-07-09,89968.0,,,N,5129820,,1,2,2,6,12,148.0,33
1109,9,2023-07-23,78360.0,77675.0,77045.0,N,5926237,,1,2,2,6,12,156.0,33
1110,9,2023-07-30,118899.0,112353.0,107045.0,Y,4972755,130.0,1,2,2,6,12,171.0,33
1111,9,2023-08-27,81972.0,79856.0,71880.0,N,8654479,,1,2,2,6,12,189.0,33
1112,9,2023-09-03,81911.0,81240.0,80688.0,N,4427207,,1,2,2,6,12,201.0,33
1113,9,2023-09-17,92099.0,92310.0,,N,6456952,,1,2,2,6,12,219.0,33
1114,9,2023-09-24,90652.0,89965.0,89650.0,N,\N,,130,2,2,6,12,223.0,33
1115,9,2023-10-08,85991.0,85462.0,,Y,5339349,31.0,1,2,2,6,12,223.0,33
1116,9,2023-10-22,95989.0,95679.0,95173.0,Y,5739822,1.0,1,2,2,6,12,224.0,33
1117,9,2023-10-29,78553.0,78124.0,77423.0,N,\N,,130,2,2,6,12,240.0,33
1118,9,2023-11-05,70668.0,70219.0,72321.0,Y,7043102,1.0,1,2,2,6,12,240.0,33
1119,9,2023-11-19,94574.0,93855.0,,N,5350530,,1,2,2,6,12,258.0,33
1120,9,2023-11-26,84209.0,84116.0,84171.0,N,5244077,,1,2,2,6,12,273.0,33
1121,9,2024-03-02,90221.0,89932.0,89537.0,N,5527199,,1,2,0,6,13,285.0,34
1122,9,2024-03-09,88638.0,88467.0,87807.0,N,4856916,,1,2,0,6,13,18.0,34
1123,9,2024-03-24,76805.0,76631.0,76274.0,N,4883152,,1,2,0,6,13,36.0,34
1124,9,2024-04-07,89303.0,88752.0,88263.0,N,6876101,,1,3,0,6,13,46.0,34
1125,9,2024-04-21,95457.0,94026.0,93982.0,Y,6071714,1.0,1,2,0,6,13,64.0,34
1126,9,2024-05-05,87772.0,87839.0,87460.0,Y,5464526,1.0,1,2,0,6,13,85.0,34
1127,9,2024-05-19,76404.0,75706.0,,N,5180028,,1,2,0,6,13,103.0,34
1128,9,2024-05-26,72060.0,,,N,\N,,4,3,0,6,13,107.0,34
1129,9,2024-06-09,73326.0,,,N,\N,,3,5,0,6,13,107.0,34
1130,9,2024-06-23,72477.0,72054.0,72061.0,N,5359751,,1,5,0,6,13,107.0,34
1131,9,2024-06-30,65587.0,65144.0,65202.0,Y,5117470,1.0,1,5,0,6,13,111.0,34
1132,9,2024-07-07,98348.0,,,N,\N,,12,5,0,6,13,118.0,34
1133,9,2024-07-21,77886.0,,,N,5921781,,1,6,0,6,13,118.0,34
1134,9,2024-07-28,115139.0,114470.0,113765.0,N,4840235,,1,7,0,6,13,124.0,34
1135,9,2024-08-25,71006.0,70678.0,70416.0,N,5485061,,1,7,0,6,13,131.0,34
1136,9,2024-09-01,80598.0,80216.0,80062.0,N,4534875,,1,7,0,6,13,139.0,34
1137,9,2024-09-15,103213.0,102263.0,101813.0,N,\N,,31,7,0,6,13,143.0,34
1138,9,2024-09-22,90624.0,90579.0,,N,\N,,11,8,0,6,13,143.0,34
1139,9,2024-10-20,93611.0,93020.0,,Y,5768711,1.0,1,8,0,6,13,144.0,34
1140,9,2024-10-27,77611.0,,,N,\N,,11,8,0,6,13,150.0,34
1141,9,2024-11-03,90035.0,88158.0,,Y,7665961,1.0,1,8,0,6,13,150.0,34
1142,9,2024-11-23,94155.0,,,N,4989083,,1,8,0,6,13,151.0,34
1143,9,2024-12-01,81675.0,81425.0,81425.0,Y,\N,1.0,20,8,0,6,13,152.0,34
1144,9,2024-12-08,83559.0,83379.0,83264.0,N,\N,,4,8,0,6,13,152.0,34
948,9,2016-03-20,86945.0,85599.0,85589.0,N,6519895,,1,8,0,3,5,92.0,26
949,9,2016-04-03,91403.0,91122.0,90854.0,N,5677190,,1,4,0,3,5,12.0,26
950,9,2016-04-17,97672.0,96815.0,95917.0,N,5986579,,1,3,0,3,5,24.0,26
951,9,2016-05-01,98091.0,97569.0,97125.0,N,\N,,11,3,0,3,5,36.0,26
952,9,2016-05-15,83749.0,83585.0,82680.0,N,6143967,,1,4,0,3,5,36.0,26
953,9,2016-05-29,74912.0,74357.0,73622.0,N,7176385,,1,5,0,3,5,48.0,26
954,9,2016-06-12,74030.0,73540.0,73166.0,N,5528930,,1,3,0,3,5,66.0,26
955,9,2016-06-19,104570.0,104141.0,103966.0,N,5641595,,1,4,0,3,5,72.0,26
956,9,2016-07-03,67500.0,66840.0,69980.0,N,5289088,,1,5,0,3,5,78.0,27
957,9,2016-07-10,91684.0,91319.0,90618.0,N,5722042,,1,5,0,3,5,88.0,27
958,9,2016-07-24,99968.0,83234.0,80280.0,N,6057654,,1,4,0,3,5,100.0,27
959,9,2016-07-31,75591.0,75545.0,74726.0,N,5451196,,1,3,0,3,5,115.0,27
960,9,2016-08-28,108407.0,108027.0,107216.0,N,6305171,,1,3,0,3,5,133.0,27
961,9,2016-09-04,83158.0,82638.0,82389.0,N,4693384,,1,3,0,3,5,151.0,27
962,9,2016-09-18,104255.0,103933.0,103115.0,N,6949438,,1,3,0,3,5,161.0,27
963,9,2016-10-02,95079.0,93888.0,93467.0,N,5832776,,1,3,0,3,5,179.0,27
964,9,2016-10-09,92538.0,91719.0,91240.0,N,5237274,,1,3,1,4,5,204.0,27
965,9,2016-10-23,96759.0,96255.0,95509.0,N,5912310,,1,3,1,4,5,212.0,27
966,9,2016-10-30,79713.0,79553.0,79133.0,N,6052260,,1,3,1,4,5,227.0,27
967,9,2016-11-13,72409.0,72047.0,71540.0,N,10891821,,1,3,1,4,5,242.0,27
968,9,2016-11-27,101002.0,100429.0,99589.0,N,5889328,,1,3,1,4,5,246.0,27
969,9,2017-03-26,85383.0,83989.0,,N,\N,,131,3,0,4,6,256.0,27
970,9,2017-04-09,94041.0,93546.0,93033.0,N,5902193,,1,17,0,4,6,0.0,27
971,9,2017-04-16,91667.0,90497.0,89545.0,N,5672720,,1,6,0,4,6,12.0,27
972,9,2017-04-30,95560.0,95483.0,94905.0,N,\N,,23,6,0,4,6,22.0,27
973,9,2017-05-14,81704.0,80855.0,80175.0,N,5832317,,1,6,0,4,6,22.0,27
974,9,2017-05-28,73219.0,73011.0,72998.0,N,6288085,,1,5,0,4,6,37.0,27
975,9,2017-06-11,73543.0,72810.0,72557.0,N,5620451,,1,5,0,4,6,52.0,27
976,9,2017-06-25,102857.0,102215.0,103414.0,N,7435573,,1,5,0,4,6,67.0,27
977,9,2017-07-09,65854.0,65161.0,64896.0,N,4914535,,1,4,1,5,6,92.0,28
978,9,2017-07-16,102966.0,,,N,4953385,,1,4,1,5,6,107.0,28
979,9,2017-07-30,77702.0,77698.0,76818.0,N,\N,,4,4,1,5,6,117.0,28
980,9,2017-08-27,105114.0,104224.0,103863.0,N,5093611,,1,4,1,5,6,117.0,28
981,9,2017-09-03,98304.0,97313.0,96841.0,N,4572647,,1,4,1,5,6,132.0,28
982,9,2017-09-17,102063.0,100385.0,99840.0,N,7408051,,1,4,1,5,6,144.0,28
983,9,2017-10-01,92416.0,91061.0,90595.0,N,5423809,,1,4,1,5,6,162.0,28
984,9,2017-10-08,89475.0,88935.0,88306.0,N,5260873,,1,4,1,5,6,177.0,28
985,9,2017-10-22,95991.0,94495.0,93577.0,N,\N,,5,4,1,5,6,192.0,28
986,9,2017-10-29,78208.0,77631.0,77447.0,N,\N,,5,4,1,5,6,192.0,28
987,9,2017-11-12,69828.0,69533.0,69330.0,N,5534953,,1,4,1,5,6,192.0,28
988,9,2017-11-26,98016.0,97583.0,96959.0,N,\N,,9,4,1,5,6,200.0,28
989,9,2018-03-25,83494.0,82897.0,82152.0,N,5380352,,1,5,0,5,7,200.0,28
990,9,2018-04-08,89552.0,88962.0,88398.0,N,\N,,10,4,0,5,7,12.0,28
991,9,2018-04-15,93877.0,92688.0,91948.0,N,5736380,,1,8,0,5,7,12.0,28
992,9,2018-04-29,102857.0,103482.0,101911.0,N,\N,,4,4,1,6,7,37.0,28
993,9,2018-05-13,77623.0,77638.0,76818.0,N,5780030,,1,5,1,6,7,37.0,28
994,9,2018-05-27,72013.0,71278.0,70810.0,N,6174807,,1,5,1,6,7,47.0,28
995,9,2018-06-10,72459.0,71434.0,71116.0,N,5332269,,1,3,2,7,7,72.0,28
996,9,2018-06-24,91910.0,91538.0,90895.0,N,5446121,,1,4,2,7,7,84.0,28
997,9,2018-07-01,64723.0,64403.0,63996.0,N,\N,,43,3,2,7,7,96.0,28
998,9,2018-07-08,87979.0,87369.0,87099.0,N,5259284,,1,4,2,7,7,96.0,29
999,9,2018-07-22,73318.0,,,N,\N,,5,4,2,7,7,106.0,29
1000,9,2018-07-29,78540.0,96442.0,,N,5882846,,1,5,2,7,7,106.0,29
1001,9,2018-08-26,103604.0,103126.0,122939.0,N,\N,,31,5,2,7,7,118.0,29
1002,9,2018-09-02,81280.0,,,N,\N,,5,6,2,7,7,118.0,29
1003,9,2018-09-16,98153.0,97406.0,96996.0,N,6725593,,1,6,2,7,7,118.0,29
1004,9,2018-09-30,93247.0,,,N,5325632,,1,6,2,7,7,126.0,29
1005,9,2018-10-07,89806.0,,,N,5256557,,1,6,2,7,7,134.0,29
1006,9,2018-10-21,94755.0,94185.0,93494.0,N,\N,,84,6,2,7,7,146.0,29
1007,9,2018-10-28,75866.0,75845.0,74759.0,N,\N,,5,6,2,7,7,146.0,29
1008,9,2018-11-11,68544.0,68055.0,67780.0,N,5234259,,1,6,2,7,7,146.0,29
1009,9,2018-11-25,97117.0,96964.0,95401.0,N,5995761,,1,6,2,7,7,158.0,29
1010,4,2019-03-17,82921.0,82570.0,,N,\N,,137,6,0,7,8,170.0,29
1011,4,2019-03-31,89859.0,89488.0,,N,\N,,60,19,0,7,8,0.0,29
1012,4,2019-04-14,93709.0,93214.0,92958.0,N,\N,,11,18,0,7,8,0.0,29
1013,4,2019-04-28,102486.0,102477.0,,N,\N,,4,11,0,7,8,6.0,29
1014,4,2019-05-12,78385.0,77299.0,78106.0,N,5787201,,1,13,0,7,8,6.0,29
1015,4,2019-05-26,71767.0,71543.0,71218.0,N,6269331,,1,12,0,7,8,6.0,29
1016,4,2019-06-09,71837.0,71532.0,71071.0,N,\N,,11,13,0,7,8,8.0,29
1017,4,2019-06-23,90954.0,90369.0,89918.0,N,\N,,11,8,0,7,8,16.0,29
1018,4,2019-06-30,64647.0,64790.0,,N,\N,,11,9,0,7,8,16.0,29
1019,4,2019-07-14,86428.0,86283.0,86182.0,N,4922853,,1,10,0,7,8,16.0,30
1020,4,2019-07-28,73131.0,72799.0,,N,\N,,43,10,0,7,8,22.0,30
1021,4,2019-08-04,77257.0,,,N,\N,,11,11,0,7,8,22.0,30
1022,4,2019-09-01,105560.0,104103.0,104257.0,N,\N,,11,11,0,7,8,22.0,30
1023,4,2019-09-08,80374.0,79833.0,79839.0,N,4572180,,1,12,0,7,8,22.0,30
1024,4,2019-09-22,,,,N,7151327,,1,8,0,7,8,34.0,30
1025,4,2019-09-29,94138.0,93862.0,93661.0,N,\N,,4,9,0,7,8,34.0,30
1026,4,2019-10-13,89822.0,,,N,\N,,2,10,0,7,8,34.0,30
1027,4,2019-10-27,77270.0,76933.0,,N,5883828,,1,12,0,7,8,34.0,30
1028,4,2019-11-03,93835.0,93608.0,93488.0,N,5726019,,1,10,0,7,8,38.0,30
1029,4,2019-11-17,69086.0,68903.0,,N,5605219,,1,9,0,7,8,46.0,30
1030,4,2019-12-01,97106.0,96785.0,96456.0,N,\N,,11,9,0,7,8,54.0,30
1031,4,2020-07-05,64556.0,64023.0,64239.0,N,\N,,25,9,0,7,9,54.0,31
1032,4,2020-07-12,79662.0,79229.0,81192.0,N,5033274,,1,19,0,7,9,0.0,31
1033,4,2020-07-19,75848.0,75661.0,,N,\N,,11,12,0,7,9,4.0,31
1034,4,2020-08-02,86677.0,86339.0,86009.0,N,5300933,,1,11,0,7,9,8.0,31
1035,4,2020-08-09,87442.0,86636.0,86297.0,N,\N,,11,9,0,7,9,20.0,31
1036,4,2020-08-16,77667.0,77198.0,,N,\N,,11,9,0,7,9,20.0,31
1037,4,2020-08-30,103309.0,102487.0,102061.0,N,5067638,,1,10,0,7,9,20.0,31
1038,4,2020-09-06,80548.0,80031.0,79864.0,N,6434447,,1,8,0,7,9,33.0,31
1039,4,2020-09-13,76981.0,76243.0,76543.0,N,8385477,,1,10,0,7,9,41.0,31
1040,4,2020-09-27,93650.0,92218.0,92364.0,N,5692429,,1,7,0,7,9,53.0,31
1041,4,2020-10-11,86836.0,86096.0,86223.0,N,5764254,,1,6,0,7,9,63.0,31
1042,4,2020-10-25,77621.0,77481.0,,N,\N,,11,4,0,7,9,78.0,31
1043,4,2020-11-01,75474.0,74953.0,74520.0,N,5326750,,1,4,0,7,9,80.0,31
1044,4,2020-11-15,125598.0,114278.0,111595.0,N,6234773,,1,4,0,7,9,95.0,31
1045,4,2020-11-29,89005.0,88648.0,88417.0,N,7206883,,1,6,0,7,9,96.0,31
1046,4,2020-12-06,54388.0,53871.0,53957.0,N,5488444,,1,4,0,7,9,102.0,31
1047,4,2020-12-13,96704.0,96406.0,,N,5862393,,1,5,0,7,9,112.0,31
1051,1,2021-11-21,82688.0,82597.0,,N,\N,,11,5,0,7,10,119.0,32
1052,1,2021-03-28,90795.0,90222.0,89927.0,N,5589901,,1,8,0,7,10,105.0,31
1053,1,2021-04-18,75669.0,75033.0,74826.0,N,7405818,,1,7,0,7,10,6.0,31
1054,1,2021-05-02,79839.0,,,N,5746790,,1,7,0,7,10,14.0,31
1055,1,2021-05-09,78264.0,77719.0,77622.0,N,5661448,,1,7,0,7,10,16.0,31
1056,1,2021-05-23,71747.0,71598.0,,N,\N,,11,7,0,7,10,24.0,31
1057,1,2021-06-06,102304.0,102558.0,,N,8025284,,1,8,0,7,10,24.0,31
1058,1,2021-06-27,65142.0,64808.0,,N,\N,,11,10,0,7,10,26.0,31
1059,1,2021-06-20,92181.0,91615.0,91382.0,N,5321627,,1,9,0,7,10,34.0,31
1060,1,2021-07-04,64977.0,64719.0,,N,5094938,,1,9,0,7,10,34.0,32
1061,1,2021-07-18,87323.0,87125.0,86899.0,Y,7145908,1.0,1,8,0,7,10,40.0,32
1062,1,2021-08-01,77664.0,76871.0,,N,\N,,11,8,0,7,10,50.0,32
1063,1,2021-08-29,121583.0,117127.0,120864.0,N,211567,,1,9,0,7,10,50.0,32
1064,1,2021-09-05,70255.0,69865.0,70166.0,N,\N,,11,8,0,7,10,56.0,32
1065,1,2021-09-12,81292.0,80435.0,79995.0,Y,4914365,1.0,1,9,0,7,10,56.0,32
1066,1,2021-09-26,108345.0,106361.0,104156.0,N,5506608,,1,8,1,8,10,83.0,32
1067,1,2021-10-10,85881.0,,,N,\N,,11,8,1,8,10,95.0,32
1069,1,2021-10-24,94407.0,94643.0,93808.0,N,5753406,,1,8,1,8,10,95.0,32
1070,1,2021-11-07,77719.0,77092.0,76763.0,N,\N,,11,8,1,8,10,105.0,32
1071,1,2021-11-14,69374.0,69093.0,69039.0,Y,\N,1.0,75,8,1,8,10,105.0,32
1072,1,2021-12-05,88216.0,88668.0,,N,7615239,,1,8,1,8,10,105.0,32
1073,1,2021-12-12,83829.0,83448.0,83409.0,N,\N,,11,8,1,8,10,115.0,32
1074,1,2022-03-20,92945.0,,,N,5908559,,1,8,0,8,11,115.0,32
1075,1,2022-03-27,90009.0,89773.0,,N,\N,,6,14,0,8,11,0.0,32
1076,1,2022-04-10,79665.0,79130.0,79032.0,N,5320285,,1,19,0,8,11,0.0,32
1077,1,2022-04-24,79980.0,80031.0,89742.0,Y,\N,1.0,11,11,0,8,11,8.0,32
1078,1,2022-05-08,90583.0,90310.0,,N,5705160,,1,11,0,8,11,11.0,32
1079,1,2022-05-22,80549.0,80287.0,80297.0,N,\N,,11,11,0,8,11,11.0,32
1080,1,2022-05-29,73338.0,72964.0,,N,7047900,,1,12,0,8,11,11.0,32
1081,1,2022-06-12,104437.0,103574.0,,N,5738148,,1,11,0,8,11,11.0,32
1082,1,2022-06-19,93636.0,86375.0,83749.0,N,5824804,,1,13,0,8,11,15.0,32
1083,1,2022-07-03,101933.0,104355.0,,N,8303128,,1,13,0,8,11,15.0,33
1084,1,2022-07-10,66613.0,,,Y,\N,1.0,11,14,0,8,11,15.0,33
1085,1,2022-07-24,93404.0,92922.0,,N,5462484,,1,12,0,8,11,17.0,33
1086,1,2022-07-31,78775.0,78198.0,78379.0,N,\N,,11,12,0,8,11,19.0,33
1087,1,2022-08-28,106212.0,105767.0,,N,5260057,,1,12,0,8,11,19.0,33
1088,1,2022-09-04,72081.0,,,N,5840537,,1,13,0,8,11,19.0,33
1089,1,2022-09-11,82139.0,81855.0,81925.0,N,\N,,44,13,0,8,11,19.0,33
1091,1,2022-10-02,116226.0,,,N,7393520,,1,14,0,8,11,19.0,33
1092,1,2022-10-09,90880.0,90659.0,,N,3776881,,1,11,0,8,11,29.0,33
1093,1,2022-10-23,97046.0,,,N,6222174,,1,12,0,8,11,29.0,33
1094,1,2022-10-30,80279.0,79325.0,,N,\N,,11,12,0,8,11,29.0,33
1095,1,2022-11-13,74931.0,72140.0,,Y,\N,1.0,4,12,0,8,11,35.0,33
1096,1,2022-11-20,85766.0,85068.0,85045.0,N,5349182,,1,12,0,8,11,35.0,33
1109,213,2023-07-23,78906.0,78002.0,,N,\N,,11,11,0,8,12,37.0,34
1110,213,2023-07-30,122159.0,,,Y,5053521,1.0,1,21,0,8,12,0.0,34
1116,213,2023-10-22,96213.0,95974.0,,Y,\N,1.0,11,21,0,8,12,0.0,34
1117,213,2023-10-29,78341.0,77706.0,77382.0,N,7392384,,1,22,0,8,12,0.0,34
1118,213,2023-11-05,70843.0,,,Y,\N,1.0,11,17,0,8,12,6.0,34
1119,213,2023-11-19,94683.0,94308.0,,N,5396814,,1,17,0,8,12,6.0,34
1120,213,2023-11-26,84461.0,84442.0,,N,5278853,,1,17,0,8,12,6.0,34
1121,215,2024-03-02,90562.0,90278.0,,N,\N,,11,17,0,8,13,6.0,34
1122,215,2024-03-09,89065.0,89025.0,,N,\N,,11,13,0,8,13,0.0,34
1123,215,2024-03-24,78085.0,,,N,\N,,11,16,0,8,13,0.0,34
1124,215,2024-04-07,89727.0,89472.0,,N,\N,,3,17,0,8,13,0.0,34
1125,215,2024-04-21,95443.0,94934.0,,Y,\N,1.0,31,17,0,8,13,0.0,34
1126,215,2024-05-05,88617.0,,,Y,5500832,1.0,1,18,0,8,13,0.0,34
1127,215,2024-05-19,76060.0,75691.0,75674.0,N,\N,,11,14,0,8,13,5.0,34
1128,215,2024-05-26,71785.0,71482.0,,N,\N,,12,14,0,8,13,5.0,34
1129,215,2024-06-09,73240.0,72572.0,72178.0,N,6376599,,1,14,0,8,13,5.0,34
1130,215,2024-06-23,73075.0,,,N,\N,,11,12,0,8,13,9.0,34
1131,215,2024-06-30,65569.0,65289.0,,Y,5123967,1.0,1,12,0,8,13,9.0,34
1132,215,2024-07-07,91291.0,87949.0,,N,\N,,11,13,0,8,13,11.0,35
1133,215,2024-07-21,77050.0,76202.0,76447.0,N,\N,,11,13,0,8,13,11.0,35
1134,215,2024-07-28,115451.0,114682.0,,N,4851966,,1,13,0,8,13,11.0,35
1135,215,2024-08-25,71943.0,,,N,\N,,11,13,0,8,13,12.0,35
1136,215,2024-09-01,80901.0,80479.0,,N,4574179,,1,13,0,8,13,12.0,35
1137,215,2024-09-15,103547.0,,,N,5724914,,1,13,0,8,13,12.0,35
1138,215,2024-09-22,91085.0,,,N,\N,,11,14,0,8,13,12.0,35
948,210,2016-03-20,89606.0,,,N,\N,,4,20,0,0,3,0.0,24
949,210,2016-04-03,92118.0,91945.0,,N,\N,,31,20,0,0,3,0.0,24
950,210,2016-04-17,98770.0,,,N,\N,,11,22,0,0,3,0.0,24
951,210,2016-05-01,98678.0,98115.0,,N,\N,,11,22,0,0,3,0.0,24
952,210,2016-05-15,84406.0,84778.0,,N,\N,,11,22,0,0,3,0.0,24
953,210,2016-05-29,75592.0,75293.0,,N,\N,,11,19,0,0,3,0.0,24
954,210,2016-06-12,75148.0,74571.0,,N,\N,,12,18,0,0,3,0.0,24
955,210,2016-06-19,105300.0,105349.0,,N,\N,,11,18,0,0,3,0.0,24
956,210,2016-07-03,67660.0,67578.0,,N,\N,,11,18,0,0,3,0.0,24
957,210,2016-07-10,92237.0,92241.0,,N,\N,,11,19,0,0,3,0.0,24
958,210,2016-07-24,98959.0,86189.0,,N,\N,,11,19,0,0,3,0.0,24
959,210,2016-07-31,75987.0,75883.0,,N,\N,,11,19,0,0,3,0.0,24
960,210,2016-08-28,108748.0,108598.0,,N,6364935,,1,19,0,0,3,0.0,25
961,210,2016-09-04,83386.0,82856.0,83184.0,N,\N,,11,19,0,0,3,0.0,25
962,210,2016-09-18,105465.0,105593.0,,N,\N,,11,19,0,0,3,0.0,25
963,210,2016-10-02,95658.0,95097.0,,N,\N,,61,19,0,0,3,0.0,25
964,210,2016-10-09,92620.0,92155.0,92547.0,N,\N,,11,20,0,0,3,0.0,25
965,210,2016-10-23,98053.0,97773.0,,N,\N,,23,20,0,0,3,0.0,25
966,210,2016-10-30,81401.0,,,N,\N,,11,20,0,0,3,0.0,25
