raceId,circuitId,latitude,longitude,avg_wind_speed_100m,max_wind_speed_100m,avg_temperature_2m,max_temperature_2m,min_temperature_2m,avg_humidity,total_precipitation,avg_pressure_msl,avg_surface_pressure
1071,18,-23.7036,-46.6997,22.94512367248535,38.88166427612305,16.224748611450195,23.3435001373291,12.093500137329102,81.46733856201172,0.0,1017.6583862304688,928.968505859375
1072,77,21.6319,39.1044,12.655980110168457,19.82943344116211,26.759918212890625,30.687000274658203,22.536998748779297,75.35635375976562,0.0,1013.7750854492188,1013.5441284179688
1073,24,24.4672,54.6031,18.06142807006836,21.142147064208984,23.3070011138916,25.91950035095215,20.219501495361328,63.80649185180664,0.0,1018.5458984375,1017.724609375
1075,77,21.6319,39.1044,25.986364364624023,39.291160583496094,25.441164016723633,31.336999893188477,19.786998748779297,53.65507125854492,0.0,1012.7749633789062,1012.543212890625
1076,1,-37.8497,144.968,26.828584671020508,37.49015808105469,20.729333877563477,26.508501052856445,15.608500480651855,66.02871704101562,1.5,1017.5875854492188,1017.3508911132812
1077,21,44.3439,11.7167,20.823333740234375,39.36365509033203,12.91208267211914,15.922499656677246,9.122499465942383,75.46941375732422,2.4000000953674316,1005.8250122070312,1001.1531372070312
1078,79,25.9581,-80.2389,17.28721046447754,25.284713745117188,25.948915481567383,33.125999450683594,21.575998306274414,74.41033935546875,4.900000095367432,1010.9874877929688,1010.4102172851562
1079,4,41.57,2.26111,14.964255332946777,31.90217399597168,25.69483184814453,35.0989990234375,18.5989990234375,34.61259078979492,0.0,1011.7625122070312,997.8757934570312
1080,6,43.7347,7.42056,11.300288200378418,21.575986862182617,21.90216636657715,25.147998809814453,19.047998428344727,70.39026641845703,3.5,1003.9750366210938,1002.1170043945312
1081,73,40.3725,49.8533,19.630821228027344,26.124195098876953,24.229333877563477,27.083499908447266,18.883499145507812,61.45560836791992,0.0,1007.7958984375,1009.8825073242188
1082,7,45.5,-73.5228,33.91214370727539,41.140926361083984,15.397833824157715,20.95199966430664,11.251999855041504,47.724639892578125,0.0,1013.3541870117188,1012.0352172851562
1083,9,52.0786,-1.01694,16.553428649902344,23.979890823364258,13.932917594909668,18.72249984741211,8.72249984741211,76.662353515625,0.9000000357627869,1019.191650390625,1000.9509887695312
1084,70,47.2197,14.7647,12.314923286437988,25.9649600982666,15.517416954040527,20.406999588012695,12.157000541687012,71.45577239990234,2.9000000953674316,1019.7666625976562,941.3728637695312
1085,34,43.2506,5.79167,12.17158031463623,18.94708251953125,27.224584579467773,33.459999084472656,20.760000228881836,50.55206298828125,0.0,1016.6083374023438,968.7337036132812
1086,11,47.5789,19.2486,28.418853759765625,40.76115798950195,17.46808433532715,20.44099998474121,14.390999794006348,79.77307891845703,7.90000057220459,1012.9541015625,984.8494262695312
1087,13,50.4372,5.97139,19.18697166442871,27.534704208374023,16.298250198364258,20.617000579833984,13.217000007629395,66.89019775390625,0.5,1019.625,973.8327026367188
1088,39,52.3888,4.54092,13.926556587219238,20.59250259399414,19.51799964904785,24.58049964904785,14.530500411987305,78.16345977783203,0.20000000298023224,1016.9500122070312,1016.3566284179688
1089,14,45.6156,9.28111,8.845878601074219,17.076297760009766,20.089082717895508,25.786998748779297,15.087000846862793,71.30387115478516,0.0,1015.0374145507812,993.7815551757812
1091,15,1.2914,103.864,6.306626796722412,16.087610244750977,26.355667114257812,28.48900032043457,24.73900032043457,85.96428680419922,6.400000095367432,1008.9041137695312,1008.0989379882812
